down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,posteam,play_type,wp,epa,go_for_it
4.0,10,75.0,1814.0,-8.0,2,DET,punt,0.2294785090115775,0.0767216248713181,0
4.0,19,84.0,1725.0,-8.0,3,DET,punt,0.1528590059327527,-0.4059222408493808,0
4.0,2,22.0,1602.0,8.0,3,ATL,field_goal,0.8224771366497665,0.7426394018746656,0
4.0,6,17.0,988.0,-4.0,3,DET,field_goal,0.4271816523862158,0.3732408739477111,0
4.0,8,38.0,713.0,-8.0,4,DET,field_goal,0.1923091040403638,2.734223585414578,0
4.0,6,51.0,420.0,-5.0,4,DET,punt,0.2684388729768494,0.1336072171789539,0
4.0,2,69.0,206.0,5.0,4,ATL,punt,0.7644765974398818,-0.5575558271301637,0
4.0,10,69.0,181.0,-5.0,4,DET,punt,0.1594390698504916,-0.6016496552907442,0
4.0,1,54.0,151.0,5.0,4,ATL,punt,0.8332593017349297,-0.2955651211121521,0
4.0,4,22.0,3082.0,-7.0,1,TB,field_goal,0.3437315310574766,0.7565807945737677,0
4.0,10,70.0,2884.0,4.0,1,MIN,punt,0.5518496509078827,0.971022372373734,0
4.0,12,67.0,2790.0,-4.0,1,TB,punt,0.3001085604803765,0.6275413767868792,0
4.0,5,84.0,2324.0,-11.0,2,TB,punt,0.1277423200091066,-0.4240068727590655,0
4.0,19,55.0,2144.0,11.0,2,MIN,punt,0.831474380663535,0.1698732952627153,0
4.0,10,57.0,1818.0,-18.0,2,TB,punt,0.0707581771483987,-0.3387491881231294,0
4.0,2,81.0,1717.0,-18.0,3,TB,punt,0.0394046852977232,0.5072538645587588,0
4.0,2,2.0,1046.0,18.0,3,MIN,field_goal,0.9744431692318376,0.0237233568690116,0
4.0,3,68.0,821.0,14.0,4,MIN,punt,0.8899733442284117,-0.8027972559926331,0
4.0,8,19.0,524.0,14.0,4,MIN,field_goal,0.9529198160356616,0.5108218386151462,0
4.0,12,81.0,3525.0,0.0,1,HOU,punt,0.3960355887987195,-0.0708319857311017,0
4.0,2,21.0,3147.0,-7.0,1,HOU,field_goal,0.3313640380300997,0.6744515499016268,0
4.0,1,66.0,3069.0,4.0,1,NE,punt,0.6106643724319436,0.4002404752274011,0
4.0,2,74.0,2978.0,-4.0,1,HOU,punt,0.3007198413634717,2.3947687679110503,0
4.0,8,92.0,2861.0,4.0,1,NE,punt,0.5263018298996133,-0.3854428226623505,0
4.0,5,37.0,2662.0,-3.0,2,NE,punt,0.435082072136258,-1.0784989052116774,0
4.0,6,22.0,2229.0,-4.0,2,HOU,field_goal,0.4253216564279788,0.7317062367706675,0
4.0,1,59.0,1873.0,-2.0,2,HOU,punt,0.4627884986935853,-1.5122723243496474,0
4.0,13,38.0,1009.0,2.0,3,NE,punt,0.5828380084301606,-1.685598029901463,0
4.0,3,13.0,737.0,-2.0,4,HOU,field_goal,0.5153677416083696,0.1965473729433506,0
4.0,1,66.0,642.0,-1.0,4,NE,punt,0.4179915551511873,0.4407996578118218,0
4.0,10,59.0,447.0,1.0,4,HOU,punt,0.5146530981727538,0.9054853313711236,0
4.0,1,84.0,365.0,-1.0,4,NE,punt,0.3831038357865291,-0.2703268653302526,0
4.0,1,18.0,148.0,1.0,4,HOU,field_goal,0.7512229780439214,0.3963291852534096,0
4.0,1,66.0,3524.0,0.0,1,TEN,punt,0.4561319976950205,0.4923229443181791,0
4.0,2,72.0,3465.0,0.0,1,SEA,punt,0.4372355817511859,0.1496998198376729,0
4.0,5,64.0,3379.0,0.0,1,TEN,punt,0.449736814412942,1.6606909827656546,0
4.0,6,84.0,3298.0,0.0,1,SEA,punt,0.4070356628641184,2.684117080255237,0
4.0,10,84.0,3267.0,0.0,1,TEN,punt,0.4029686129940621,1.0220705084216206,0
4.0,10,41.0,3137.0,0.0,1,SEA,punt,0.5185923698046907,-1.301770692754416,0
4.0,7,77.0,3048.0,0.0,1,TEN,punt,0.4267087400599619,1.8556429948578024,0
4.0,1,72.0,2935.0,0.0,1,SEA,punt,0.4572279943766187,-0.6472537314886782,0
4.0,3,6.0,2606.0,0.0,2,TEN,field_goal,0.5451260737105781,0.0750543237425951,0
4.0,10,75.0,2552.0,-3.0,2,SEA,punt,0.3407204418738107,0.2913540516427182,0
4.0,3,19.0,2156.0,3.0,2,TEN,field_goal,0.6495311642800663,0.4937413189344872,0
4.0,19,84.0,2028.0,-6.0,2,SEA,punt,0.268046165802418,0.3930674981608728,0
4.0,4,62.0,1930.0,6.0,2,TEN,punt,0.6545082244174966,0.1725525776148668,0
4.0,9,74.0,1300.0,-2.0,3,SEA,punt,0.3398038057782039,-0.6081496203588932,0
4.0,11,60.0,1019.0,-9.0,3,SEA,punt,0.1523731686088664,-0.0799937306753648,0
4.0,2,17.0,605.0,10.0,4,TEN,field_goal,0.9008327079207982,0.371272110055695,0
4.0,22,28.0,440.0,-13.0,4,SEA,pass,0.09388260082542,-2.8837768934757144,1
4.0,12,74.0,320.0,13.0,4,TEN,punt,0.9262596162592612,0.2559917193655547,0
4.0,6,46.0,200.0,-13.0,4,SEA,pass,0.0333560823687473,2.7631086386073864,1
4.0,14,47.0,2921.0,0.0,1,CIN,punt,0.4799373896704046,-2.573954674674426,0
4.0,17,67.0,2845.0,0.0,1,GB,punt,0.445884640374507,-0.6521573848361328,0
4.0,17,66.0,2173.0,-13.0,2,GB,punt,0.1212780378498317,1.3885389628619906,0
4.0,2,65.0,1972.0,13.0,2,CIN,punt,0.860097539390417,0.0478673895129694,0
4.0,14,87.0,1914.0,-13.0,2,GB,punt,0.1210663318220144,-0.968142243363982,0
4.0,2,55.0,1845.0,13.0,2,CIN,punt,0.8872707772293906,-0.843403156684186,0
4.0,17,87.0,1811.0,-13.0,2,GB,punt,0.1230922972915119,1.1207688664378888,0
4.0,19,63.0,1370.0,6.0,3,CIN,punt,0.6388895544141965,0.712957300882364,0
4.0,19,86.0,1236.0,-6.0,3,GB,punt,0.1814806068094713,-0.1652302259912175,0
4.0,15,30.0,1066.0,6.0,3,CIN,field_goal,0.7514688316226915,-3.7279624311728328,0
4.0,3,10.0,887.0,-6.0,4,GB,field_goal,0.3585091036583812,0.1373089646387852,0
4.0,21,68.0,767.0,3.0,4,CIN,punt,0.535528525419183,0.9595171452069526,0
4.0,5,59.0,583.0,-3.0,4,GB,punt,0.3369286314161904,0.7683147212442554,0
4.0,2,28.0,231.0,3.0,4,CIN,field_goal,0.7705168710391155,1.0854138442848704,0
4.0,5,70.0,474.0,-1.0,5,CIN,punt,0.2273028669796221,0.475710265768821,0
4.0,18,68.0,2543.0,7.0,2,KC,punt,0.6503981324148588,1.530666779659999,0
4.0,8,16.0,2075.0,7.0,2,KC,field_goal,0.7978963299739578,0.2956719145388584,0
4.0,9,11.0,1803.0,-10.0,2,LAC,field_goal,0.2642199725715773,0.1324832426456543,0
4.0,15,59.0,1578.0,7.0,3,KC,punt,0.6897354948778662,1.096434506861111,0
4.0,8,45.0,1336.0,-7.0,3,LAC,punt,0.2588902225065499,-0.95121339683304,0
4.0,8,78.0,1244.0,7.0,3,KC,punt,0.6425299750582169,0.9138768011466496,0
4.0,14,61.0,900.0,7.0,4,KC,run,0.6983986071868935,-2.840462352881156,1
4.0,15,40.0,812.0,-7.0,4,LAC,punt,0.2521911310925849,-0.2740665649792573,0
4.0,9,73.0,700.0,7.0,4,KC,punt,0.6827383709942559,0.6943347456738718,0
4.0,8,62.0,600.0,-7.0,4,LAC,punt,0.1824295840065631,0.6463532896554305,0
4.0,2,55.0,318.0,7.0,4,KC,punt,0.8247791104339142,-0.0794444946572794,0
4.0,21,68.0,200.0,-7.0,4,LAC,punt,0.1053197168578135,0.4490790036616102,0
4.0,16,81.0,3167.0,-7.0,1,OAK,punt,0.1932202291945076,1.845389061030716,0
4.0,4,69.0,3044.0,7.0,1,WAS,punt,0.6725206203351526,1.2825626287340597,0
4.0,1,74.0,2960.0,-7.0,1,OAK,punt,0.2301030340813273,0.7199921573723427,0
4.0,6,65.0,2769.0,7.0,1,WAS,punt,0.666990978117346,0.4390929081582437,0
4.0,9,77.0,2695.0,-7.0,2,OAK,punt,0.1921965169522689,1.858499753096176,0
4.0,12,85.0,2529.0,7.0,2,WAS,punt,0.6164017101387731,1.157664993415974,0
4.0,8,62.0,1912.0,-14.0,2,OAK,punt,0.1165914269077887,-0.7988993899177741,0
4.0,6,45.0,1819.0,14.0,2,WAS,punt,0.9053567392278684,-0.7534161392932317,0
4.0,18,83.0,1416.0,-21.0,3,OAK,punt,0.0116357646745196,-0.6064758463008797,0
4.0,3,34.0,1323.0,21.0,3,WAS,field_goal,0.9802298161260607,-3.498662628685512,0
4.0,5,53.0,1189.0,-21.0,3,OAK,punt,0.0255020446702603,4.642323158777016,0
4.0,5,5.0,900.0,14.0,4,WAS,field_goal,0.938674242802407,0.0588426019698364,0
4.0,11,79.0,798.0,-17.0,4,OAK,punt,0.0317938097462615,2.666702598911978,0
4.0,4,4.0,717.0,-17.0,4,OAK,field_goal,0.0750165103380787,0.0458837792775379,0
4.0,2,10.0,367.0,14.0,4,WAS,field_goal,0.970429652173189,0.1369507355294699,0
4.0,3,68.0,318.0,-17.0,4,OAK,run,0.019134553854478,2.3257745280470163,1
4.0,23,75.0,205.0,-17.0,4,OAK,pass,0.0086461095672507,-1.8318698529001671,1
4.0,11,38.0,105.0,17.0,4,WAS,punt,0.9961756212975068,-1.4824903049512517,0
4.0,7,72.0,3197.0,-7.0,1,DAL,punt,0.2128359840479257,1.5020601843847516,0
4.0,13,18.0,2652.0,7.0,2,ARI,field_goal,0.7612624173896974,-3.6817478181549945,0
4.0,9,73.0,2564.0,-7.0,2,DAL,punt,0.2193750698285353,-0.814247346294376,0
4.0,5,41.0,2376.0,7.0,2,ARI,punt,0.7244402047345345,-0.4464150911049689,0
4.0,21,49.0,2072.0,-7.0,2,DAL,punt,0.2913525792735692,-0.0338419897400512,0
4.0,15,95.0,1955.0,7.0,2,ARI,punt,0.6434183323661621,-1.4860507438409394,0
4.0,6,49.0,1643.0,0.0,3,DAL,punt,0.4899379614853746,0.8380467593054357,0
4.0,6,89.0,1544.0,0.0,3,ARI,punt,0.3877770199934114,-0.2628321706777896,0
4.0,7,62.0,1253.0,-7.0,3,ARI,punt,0.2078124681072349,1.480612963611828,0
4.0,10,89.0,1194.0,7.0,3,DAL,punt,0.6171092540048889,0.2581470421091518,0
4.0,4,54.0,976.0,0.0,3,DAL,punt,0.4704933253805943,1.061433499238409,0
4.0,1,87.0,895.0,0.0,4,ARI,punt,0.4062616995732738,-1.128098254654836,0
4.0,10,19.0,400.0,-7.0,4,ARI,field_goal,0.2872345391374066,0.4990751957667148,0
4.0,15,80.0,255.0,-11.0,4,ARI,punt,0.0456060340840269,-0.1599443536836231,0
4.0,13,65.0,185.0,11.0,4,DAL,punt,0.9494977027301276,0.5780612731123156,0
4.0,2,2.0,40.0,-11.0,4,ARI,pass,0.0126557087804764,-2.661426390769011,1
4.0,11,77.0,2973.0,14.0,1,GB,punt,0.8419701777195971,2.3367809048695145,0
4.0,4,79.0,2879.0,-14.0,1,CHI,punt,0.0840990900533143,2.059472135939828,0
4.0,14,89.0,2761.0,14.0,1,GB,punt,0.9088564308341212,0.0,0
4.0,17,44.0,2480.0,-14.0,2,CHI,punt,0.11606199768061,0.101991318383463,0
4.0,5,77.0,2228.0,14.0,2,GB,punt,0.8640028572536602,-0.156319910511929,0
4.0,2,67.0,1960.0,-21.0,2,CHI,punt,0.030689316916858,0.0718966071356277,0
4.0,6,78.0,1914.0,21.0,2,GB,punt,0.9696306567896026,-0.8623453117393803,0
4.0,10,29.0,1617.0,-14.0,3,CHI,field_goal,0.1294412303753767,-3.671532564647305,0
4.0,1,33.0,1427.0,14.0,3,GB,pass,0.9199057246990524,2.2782458331653386,1
4.0,7,18.0,454.0,-28.0,4,CHI,pass,0.0019929576773354,2.7589262781201302,1
4.0,4,69.0,227.0,21.0,4,GB,punt,0.9944944999387298,-0.9933487521868282,0
4.0,1,51.0,120.0,-21.0,4,CHI,run,0.001948354543313,1.5886792674646868,1
4.0,13,23.0,2659.0,0.0,2,NO,field_goal,0.5201931091633829,-3.7288496491477856,0
4.0,25,55.0,2373.0,0.0,2,MIA,punt,0.4845735999729861,1.0493995952357609,0
4.0,20,75.0,2126.0,0.0,2,NO,punt,0.4363683455057855,-0.9689634597942048,0
4.0,19,61.0,1981.0,0.0,2,MIA,punt,0.4908860238003968,0.4842406393508224,0
4.0,12,90.0,1914.0,0.0,2,NO,punt,0.4907649513383658,-0.3165221868052109,0
4.0,20,88.0,1878.0,0.0,2,MIA,punt,0.4758893093295314,-1.4556092886123368,0
4.0,1,17.0,1544.0,3.0,3,NO,run,0.6804670020966356,1.873002484488948,1
4.0,1,66.0,1322.0,-10.0,3,MIA,punt,0.148818243091565,-1.4167005834295217,0
4.0,6,58.0,1257.0,10.0,3,NO,punt,0.8019465966856268,-0.3835891761169403,0
4.0,8,72.0,1159.0,-10.0,3,MIA,punt,0.1219580294333018,-0.32707886988469,0
4.0,12,27.0,757.0,10.0,4,NO,field_goal,0.8811631026376708,1.1382310359003145,0
4.0,17,68.0,588.0,-13.0,4,MIA,punt,0.0629988516810381,1.4140319350039718,0
4.0,4,59.0,167.0,-20.0,4,MIA,pass,0.0039494195442653,-2.5062792299327294,1
4.0,1,32.0,77.0,20.0,4,NO,run,0.9990575894288368,-2.558857000474765,1
4.0,2,67.0,3324.0,-7.0,1,TEN,punt,0.2318494004817021,0.3518605227683422,0
4.0,5,70.0,2928.0,-14.0,1,TEN,punt,0.0970317670708164,0.6845997692670482,0
4.0,18,32.0,2166.0,14.0,2,HOU,field_goal,0.901170956560284,1.549454002694544,0
4.0,1,27.0,1465.0,16.0,3,HOU,pass,0.94390312506048,2.0998192577057706,1
4.0,3,68.0,1221.0,-23.0,3,TEN,punt,0.0093321560216926,1.3779281608333511,0
4.0,3,79.0,1123.0,23.0,3,HOU,punt,0.9736820702727704,1.40070464194259,0
4.0,7,76.0,1014.0,-23.0,3,TEN,punt,0.005969657095404,0.8702054908561809,0
4.0,6,22.0,524.0,30.0,4,HOU,field_goal,0.9999629391809066,0.7459150933491414,0
4.0,10,15.0,219.0,39.0,4,HOU,field_goal,0.9999999917685534,0.247618148089094,0
4.0,11,76.0,138.0,-42.0,4,TEN,punt,3.1159140078999474e-08,0.2799332792051319,0
4.0,6,70.0,28.0,42.0,4,HOU,punt,0.9999999908411998,-0.3233443390237472,0
4.0,6,71.0,3502.0,0.0,1,NYJ,punt,0.4249908079333237,-0.1979617585252375,0
4.0,10,54.0,2991.0,0.0,1,JAX,punt,0.4810464976801342,0.5836318056871879,0
4.0,15,45.0,2553.0,0.0,2,NYJ,punt,0.4863163846639101,-0.464372657695167,0
4.0,6,12.0,2113.0,0.0,2,JAX,field_goal,0.584700583203652,0.1681824672845659,0
4.0,12,27.0,1874.0,-3.0,2,NYJ,field_goal,0.4702055221352735,0.9756942625924596,0
4.0,10,75.0,1857.0,0.0,2,JAX,punt,0.4978026977311925,-0.896306732040669,0
4.0,21,53.0,1822.0,0.0,2,NYJ,pass,0.5147204892203271,2.5161083863809917,1
4.0,5,52.0,1556.0,0.0,3,JAX,punt,0.4809026277785319,-0.0471032033604945,0
4.0,17,69.0,1399.0,-7.0,3,JAX,punt,0.1897265411904275,2.703339189298808,0
4.0,5,60.0,1153.0,7.0,3,NYJ,punt,0.702390585974937,0.9423852668641052,0
4.0,8,8.0,938.0,7.0,3,NYJ,field_goal,0.8244103148622266,0.1062549165599815,0
4.0,7,34.0,786.0,-10.0,4,JAX,field_goal,0.1639091143005918,-3.5054693957123613,0
4.0,5,41.0,424.0,4.0,4,NYJ,punt,0.7035535248657032,-1.4607884735123031,0
4.0,1,71.0,301.0,-4.0,4,JAX,punt,0.2642001578931525,0.0054409711210314,0
4.0,4,4.0,49.0,-4.0,4,JAX,field_goal,0.3302413200296756,0.0536497015804977,0
4.0,10,54.0,505.0,-1.0,5,JAX,punt,0.2952537050505515,0.8707658731040091,0
4.0,3,90.0,415.0,1.0,5,NYJ,punt,0.1735562055117196,-0.8537689678622693,0
4.0,3,43.0,319.0,-1.0,5,JAX,punt,0.4645869682831633,-0.6188084959394697,0
4.0,5,75.0,140.0,1.0,5,NYJ,punt,0.1487995241102324,1.1054428788849315,0
4.0,11,98.0,110.0,-1.0,5,JAX,punt,0.0689049276900105,-2.53558279675856,0
4.0,8,23.0,32.0,1.0,5,NYJ,field_goal,0.8282475125993314,0.7232892111205302,0
4.0,2,23.0,3412.0,0.0,1,NE,field_goal,0.5508772868096203,0.8175631884817918,0
4.0,2,14.0,3165.0,-3.0,1,CAR,field_goal,0.4866881464456647,0.219825731151471,0
4.0,18,72.0,2975.0,0.0,1,NE,punt,0.4274122491906347,0.1589041277383918,0
4.0,12,17.0,2074.0,0.0,2,NE,field_goal,0.5777999672537375,0.3497760302605348,0
4.0,9,68.0,1468.0,-1.0,3,NE,punt,0.3941445646260105,0.1706456006017918,0
4.0,10,59.0,957.0,-7.0,3,NE,punt,0.202962245157413,-1.1998515177984252,0
4.0,3,38.0,599.0,-14.0,4,NE,pass,0.0841121142587948,2.8510772688013977,1
4.0,17,86.0,454.0,7.0,4,CAR,punt,0.702728832539486,-0.6276106423844383,0
4.0,1,1.0,194.0,-7.0,4,NE,pass,0.2632605920593661,3.7562402288721777,1
4.0,10,61.0,3393.0,0.0,1,DET,punt,0.4512515218363128,0.2219959245978273,0
4.0,5,40.0,3237.0,0.0,1,MIN,punt,0.5203569007971297,-1.5392986577300445,0
4.0,7,47.0,3127.0,0.0,1,DET,punt,0.503539819627531,0.1988856671301517,0
4.0,6,50.0,2938.0,0.0,1,MIN,punt,0.4928614579813999,0.5354502952403191,0
4.0,9,10.0,2450.0,0.0,2,DET,field_goal,0.5655394519281983,0.1384900787997209,0
4.0,1,64.0,2361.0,-3.0,2,MIN,punt,0.3521268289927031,-0.4800300612892789,0
4.0,16,62.0,2152.0,3.0,2,DET,punt,0.5954037780652462,0.2891452427303695,0
4.0,11,18.0,1545.0,-4.0,3,DET,field_goal,0.4398151705889699,0.4292518535451224,0
4.0,8,59.0,1332.0,-7.0,3,MIN,punt,0.2168407764599614,1.77919042238503,0
4.0,31,89.0,1077.0,7.0,3,DET,punt,0.6081855633201025,0.9351136365725324,0
4.0,8,21.0,950.0,-7.0,3,MIN,field_goal,0.3063250355594524,-3.7077211756363857,0
4.0,9,59.0,738.0,7.0,4,DET,punt,0.7211115583600227,1.4075301986346591,0
4.0,2,87.0,646.0,-7.0,4,MIN,punt,0.1548989008404884,0.0355957776841109,0
4.0,14,68.0,508.0,7.0,4,DET,punt,0.7225271270941062,0.4001985210271526,0
4.0,14,14.0,139.0,-7.0,4,MIN,pass,0.1982487685562692,-2.689311738412164,1
4.0,15,91.0,120.0,7.0,4,DET,punt,0.8694262925899627,-0.3733386068622626,0
4.0,7,47.0,3403.0,0.0,1,ATL,punt,0.4933789360980714,0.4541782689466098,0
4.0,17,38.0,3012.0,0.0,1,BUF,punt,0.5260420646974421,0.2340614654636161,0
4.0,9,50.0,2718.0,0.0,1,ATL,punt,0.4748003442912383,0.2921480153615825,0
4.0,15,95.0,2680.0,0.0,2,BUF,punt,0.3721563365255753,0.4438394239842687,0
4.0,4,10.0,2435.0,0.0,2,ATL,field_goal,0.5667045067843567,0.1385029909482016,0
4.0,2,57.0,2071.0,-4.0,2,ATL,punt,0.3662750007592064,-0.2040047769136053,0
4.0,7,82.0,2010.0,4.0,2,BUF,punt,0.5797235168341025,-1.6279709790481989,0
4.0,10,75.0,1698.0,-3.0,3,BUF,punt,0.3092943029388152,2.008522897646705,0
4.0,6,6.0,723.0,3.0,4,BUF,field_goal,0.7067446912051103,0.0755885131835891,0
4.0,7,38.0,288.0,-1.0,4,BUF,field_goal,0.4660261904882549,2.479866762379114,0
4.0,12,37.0,190.0,2.0,4,BUF,field_goal,0.6660056374620767,2.1585529514791073,0
4.0,4,69.0,173.0,-5.0,4,ATL,pass,0.1826417917507966,2.0130357300499457,1
4.0,1,10.0,49.0,-5.0,4,ATL,pass,0.1257673477927163,-2.255161189000964,1
4.0,9,39.0,3353.0,0.0,1,BAL,punt,0.5166355050434416,0.2692946394540032,0
4.0,11,13.0,2726.0,0.0,1,PIT,field_goal,0.5591277606661202,0.1956345738596572,0
4.0,3,69.0,2650.0,-3.0,2,BAL,punt,0.3390460750288424,-0.2888671426180924,0
4.0,4,64.0,2539.0,3.0,2,PIT,punt,0.5371121292413908,1.1588711261137716,0
4.0,16,96.0,2432.0,-3.0,2,BAL,punt,0.2863265816011038,-0.239933436161952,0
4.0,29,31.0,2248.0,3.0,2,PIT,field_goal,0.6401867194747921,1.4703315558121193,0
4.0,5,73.0,1943.0,-13.0,2,BAL,punt,0.1139270669717124,-0.1543349680067837,0
4.0,16,24.0,1656.0,-19.0,3,BAL,field_goal,0.0721913310166235,0.8879462711700645,0
4.0,7,26.0,1330.0,16.0,3,PIT,field_goal,0.9420506217164084,-3.726560424030631,0
4.0,11,55.0,1108.0,10.0,3,PIT,punt,0.8091114787770665,-0.3175541170391329,0
4.0,22,61.0,869.0,-10.0,4,BAL,punt,0.1282476137313596,1.0970870912083888,0
4.0,4,80.0,768.0,10.0,4,PIT,punt,0.7781227202208254,1.1974765924611392,0
4.0,3,41.0,582.0,10.0,4,PIT,punt,0.874905478829808,-1.1653849048361875,0
4.0,12,47.0,348.0,-10.0,4,BAL,pass,0.1092957259972601,-2.96983279737681,1
4.0,3,4.0,10.0,-17.0,4,BAL,pass,1.1541835009338045e-07,-2.3676370477235924,1
4.0,8,70.0,3493.0,0.0,1,CLE,punt,0.425082284372502,-0.1062655681497337,0
4.0,10,30.0,3369.0,0.0,1,CLE,field_goal,0.5342120940094192,-3.6596507323531537,0
4.0,12,48.0,3230.0,0.0,1,CIN,punt,0.4940455387901059,0.8345206421234255,0
4.0,12,78.0,3032.0,0.0,1,CLE,punt,0.4192335076763481,-1.4048252442511582,0
4.0,8,75.0,1915.0,-14.0,2,CLE,punt,0.1116881282285285,-0.4967712128488878,0
4.0,10,23.0,1592.0,21.0,3,CIN,field_goal,0.9859032799632153,0.8185604491949134,0
4.0,8,70.0,1506.0,-24.0,3,CLE,punt,0.0058807727380517,1.7570545646337183,0
4.0,10,63.0,979.0,-31.0,3,CLE,punt,0.00015270881729721703,-0.0428033219951573,0
4.0,9,72.0,859.0,31.0,4,CIN,punt,0.999542573226834,1.3007360143555933,0
4.0,10,36.0,736.0,-31.0,4,CLE,pass,0.0005126808567805439,-3.2971114656378986,1
4.0,13,67.0,610.0,31.0,4,CIN,punt,0.9997562632163092,0.3909646571445588,0
4.0,7,73.0,542.0,-31.0,4,CLE,punt,6.691942923221868e-05,1.054911362048614,0
4.0,14,86.0,402.0,31.0,4,CIN,punt,0.9997805491698238,0.2583166528201031,0
4.0,7,48.0,264.0,-31.0,4,CLE,pass,6.326706354603367e-05,2.6095485134372636,1
4.0,6,16.0,3393.0,0.0,1,DAL,field_goal,0.5678089917405912,0.3014333679402607,0
4.0,7,31.0,3132.0,-3.0,1,LA,field_goal,0.4482741027105835,1.5364221026076128,0
4.0,1,29.0,2804.0,0.0,1,DAL,run,0.5437024409041081,2.111475714179468,1
4.0,12,26.0,2562.0,-7.0,2,LA,field_goal,0.2969127961755617,1.0591458574812398,0
4.0,9,63.0,2320.0,-11.0,2,LA,punt,0.1297423632144704,5.209162011447281,0
4.0,7,76.0,1705.0,-8.0,3,LA,punt,0.1675886499820892,2.56534648144548,0
4.0,11,71.0,1554.0,8.0,3,DAL,punt,0.690870926372761,0.3333713519397878,0
4.0,3,12.0,1349.0,-8.0,3,LA,field_goal,0.3026042832181547,0.1670706351083706,0
4.0,2,53.0,1211.0,5.0,3,DAL,punt,0.6709028516114427,0.352776058757998,0
4.0,6,71.0,997.0,-2.0,3,DAL,punt,0.355886158130435,1.876537486799532,0
4.0,10,10.0,720.0,2.0,4,LA,field_goal,0.6614801121811207,0.1383170211600961,0
4.0,6,25.0,586.0,5.0,4,LA,field_goal,0.7602815323743001,0.9689066542169824,0
4.0,5,15.0,120.0,2.0,4,LA,field_goal,0.836485123287389,0.2638040659024749,0
4.0,10,48.0,36.0,-5.0,4,DAL,pass,0.0320485907091171,-0.6588538152926875,1
4.0,10,65.0,3049.0,-7.0,1,LAC,punt,0.227181395041237,2.1302278711274134,0
4.0,12,27.0,2710.0,7.0,1,PHI,field_goal,0.7650981459783452,1.143583369842487,0
4.0,6,48.0,2527.0,-10.0,2,LAC,punt,0.1807893969589414,-0.9669250709549608,0
4.0,13,22.0,2207.0,10.0,2,PHI,field_goal,0.8599780873181555,0.7277598657134994,0
4.0,8,35.0,2053.0,6.0,2,PHI,field_goal,0.732816244355997,1.875529493465505,0
4.0,3,68.0,1985.0,-9.0,2,LAC,punt,0.1906658184010105,-0.3225279169390451,0
4.0,1,51.0,1864.0,9.0,2,PHI,punt,0.8175407030947826,-1.1618893607823435,0
4.0,3,10.0,1804.0,-9.0,2,LAC,field_goal,0.2944265809080245,0.1217672074250746,0
4.0,1,66.0,1729.0,6.0,3,PHI,punt,0.6638435298941093,1.289824411465072,0
4.0,12,50.0,1376.0,-6.0,3,LAC,punt,0.2744362519158849,0.5215326796572493,0
4.0,1,42.0,1238.0,6.0,3,PHI,run,0.7389287151926414,2.313471167289359,1
4.0,13,29.0,961.0,6.0,3,PHI,field_goal,0.7580760574516663,1.3278477841683587,0
4.0,12,77.0,3493.0,0.0,1,NYG,punt,0.4058014935820138,0.5997250271840284,0
4.0,3,56.0,3376.0,0.0,1,TB,punt,0.4756563521096515,1.6528363458951865,0
4.0,2,89.0,3298.0,0.0,1,NYG,punt,0.4111162912919417,0.0146915586947411,0
4.0,4,30.0,2931.0,-7.0,1,NYG,pass,0.3252693887665379,-3.3265083019510673,1
4.0,4,48.0,2766.0,-13.0,1,NYG,punt,0.13036141300144,-0.9873117167174807,0
4.0,3,73.0,2700.0,13.0,2,TB,punt,0.8293838174293797,1.7809446123511528,0
4.0,10,78.0,2622.0,-13.0,2,NYG,punt,0.0938196201000392,0.1149908560448449,0
4.0,10,28.0,2518.0,13.0,2,TB,field_goal,0.8862545797566324,-3.7398696032619942,0
4.0,1,12.0,2241.0,-13.0,2,NYG,field_goal,0.1793949822273357,0.1710323730947993,0
4.0,8,78.0,2198.0,10.0,2,TB,punt,0.7744787401212121,-0.3020160689763445,0
4.0,2,2.0,1835.0,3.0,2,TB,field_goal,0.7044264769557995,0.0303869981118336,0
4.0,4,30.0,1514.0,6.0,3,TB,field_goal,0.7481788430142474,-3.7523622960879943,0
4.0,19,89.0,1106.0,-1.0,3,TB,punt,0.3315771789689454,0.4556273917457503,0
4.0,4,25.0,859.0,1.0,4,NYG,field_goal,0.5837443622516822,-3.755357864042994,0
4.0,2,35.0,623.0,-1.0,4,TB,pass,0.4964198094448147,-3.4399335347439326,1
4.0,3,58.0,572.0,1.0,4,NYG,punt,0.5198678173582345,-2.1813014194673785,0
4.0,8,78.0,3148.0,0.0,1,SF,punt,0.4212718665237338,2.126704933151005,0
4.0,6,78.0,3060.0,0.0,1,ARI,punt,0.4262656229631255,1.3920757986239791,0
4.0,1,38.0,2913.0,0.0,1,SF,run,0.5349789626404543,2.2974096322047437,1
4.0,6,31.0,2831.0,0.0,1,SF,field_goal,0.5236343190022419,1.5487482490871507,0
4.0,12,12.0,2591.0,-3.0,2,ARI,field_goal,0.465184597324751,0.1729823726475663,0
4.0,14,21.0,2241.0,0.0,2,SF,field_goal,0.5504184173675073,0.6585391817339112,0
4.0,12,39.0,1960.0,-3.0,2,ARI,punt,0.4346852358668851,-0.7709804866253497,0
4.0,5,25.0,1889.0,-3.0,2,ARI,field_goal,0.4737288428666791,0.8651849116213404,0
