down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,went_for_it
4.0,1.0,52.0,50.0,12.0,4.0,0
4.0,6.0,28.0,3339.0,0.0,1.0,0
4.0,1.0,54.0,3146.0,-3.0,1.0,1
4.0,7.0,8.0,2860.0,-3.0,1.0,0
4.0,13.0,21.0,2490.0,0.0,2.0,0
4.0,16.0,33.0,2255.0,-3.0,2.0,0
4.0,17.0,66.0,2145.0,3.0,2.0,0
4.0,5.0,12.0,1803.0,-3.0,2.0,0
4.0,2.0,2.0,1269.0,-7.0,3.0,1
4.0,8.0,85.0,1077.0,7.0,3.0,0
4.0,1.0,1.0,366.0,0.0,4.0,1
4.0,19.0,87.0,261.0,0.0,4.0,0
4.0,1.0,1.0,104.0,0.0,4.0,1
4.0,8.0,38.0,15.0,0.0,4.0,0
4.0,8.0,72.0,3510.0,0.0,1.0,0
4.0,9.0,38.0,3347.0,0.0,1.0,0
4.0,15.0,21.0,3215.0,-3.0,1.0,0
4.0,18.0,63.0,3013.0,3.0,1.0,0
4.0,1.0,62.0,2728.0,-3.0,1.0,0
4.0,13.0,49.0,2345.0,-10.0,2.0,0
4.0,10.0,23.0,1920.0,3.0,2.0,0
4.0,4.0,29.0,1856.0,-6.0,2.0,0
4.0,1.0,53.0,1834.0,6.0,2.0,1
4.0,6.0,36.0,1804.0,6.0,2.0,0
4.0,1.0,1.0,1358.0,-9.0,3.0,1
4.0,1.0,89.0,1246.0,9.0,3.0,0
4.0,1.0,50.0,1120.0,-9.0,3.0,1
4.0,1.0,7.0,859.0,-9.0,4.0,1
4.0,15.0,15.0,737.0,-9.0,4.0,0
4.0,14.0,69.0,572.0,-14.0,4.0,0
4.0,2.0,55.0,303.0,14.0,4.0,0
4.0,15.0,71.0,214.0,-14.0,4.0,1
4.0,11.0,43.0,189.0,14.0,4.0,0
4.0,7.0,29.0,16.0,-14.0,4.0,1
4.0,4.0,72.0,3544.0,0.0,1.0,0
4.0,1.0,72.0,3466.0,0.0,1.0,1
4.0,5.0,5.0,2976.0,-6.0,1.0,0
4.0,4.0,82.0,2868.0,3.0,1.0,0
4.0,6.0,62.0,2812.0,-3.0,1.0,0
4.0,2.0,37.0,2509.0,3.0,2.0,1
4.0,22.0,26.0,2379.0,3.0,2.0,0
4.0,1.0,24.0,2216.0,-6.0,2.0,1
4.0,5.0,25.0,1920.0,1.0,2.0,0
4.0,24.0,75.0,1579.0,-4.0,3.0,0
4.0,16.0,75.0,1455.0,4.0,3.0,0
4.0,11.0,91.0,1356.0,-4.0,3.0,0
4.0,7.0,50.0,1255.0,4.0,3.0,0
4.0,7.0,8.0,921.0,4.0,3.0,0
4.0,1.0,23.0,614.0,-7.0,4.0,1
4.0,9.0,74.0,561.0,7.0,4.0,0
4.0,10.0,20.0,348.0,-7.0,4.0,0
4.0,2.0,55.0,177.0,4.0,4.0,0
4.0,27.0,70.0,51.0,-4.0,4.0,1
4.0,6.0,22.0,24.0,-4.0,4.0,1
4.0,3.0,58.0,2930.0,-7.0,1.0,0
4.0,1.0,47.0,2544.0,7.0,2.0,1
4.0,2.0,72.0,2293.0,-7.0,2.0,0
4.0,7.0,7.0,1952.0,-7.0,2.0,0
4.0,10.0,29.0,1864.0,4.0,2.0,0
4.0,14.0,79.0,1825.0,-7.0,2.0,0
4.0,6.0,52.0,1653.0,-7.0,3.0,0
4.0,6.0,11.0,565.0,8.0,4.0,0
4.0,4.0,68.0,294.0,11.0,4.0,0
4.0,8.0,39.0,167.0,-11.0,4.0,0
4.0,1.0,44.0,120.0,11.0,4.0,1
4.0,2.0,60.0,3479.0,0.0,1.0,0
4.0,18.0,83.0,3267.0,0.0,1.0,0
4.0,19.0,74.0,3126.0,-7.0,1.0,0
4.0,16.0,66.0,3028.0,7.0,1.0,0
4.0,4.0,68.0,2897.0,-7.0,1.0,0
4.0,13.0,30.0,2493.0,-14.0,2.0,0
4.0,7.0,23.0,2356.0,-14.0,2.0,0
4.0,11.0,60.0,2260.0,11.0,2.0,0
4.0,22.0,64.0,2056.0,-11.0,2.0,0
4.0,10.0,76.0,1950.0,-11.0,2.0,0
4.0,3.0,65.0,1907.0,11.0,2.0,0
4.0,25.0,59.0,1825.0,-11.0,2.0,0
4.0,4.0,43.0,1563.0,-11.0,3.0,1
4.0,8.0,46.0,1454.0,11.0,3.0,0
4.0,6.0,76.0,1398.0,-11.0,3.0,0
4.0,6.0,70.0,1126.0,11.0,3.0,0
4.0,3.0,22.0,958.0,-11.0,3.0,1
4.0,26.0,34.0,733.0,11.0,4.0,0
4.0,11.0,69.0,567.0,-14.0,4.0,0
4.0,2.0,5.0,316.0,-21.0,4.0,1
4.0,10.0,72.0,253.0,14.0,4.0,0
4.0,2.0,29.0,59.0,14.0,4.0,0
4.0,8.0,56.0,3281.0,0.0,1.0,0
4.0,10.0,10.0,2695.0,-7.0,2.0,0
4.0,1.0,57.0,2192.0,-11.0,2.0,1
4.0,10.0,30.0,1944.0,-11.0,2.0,0
4.0,6.0,65.0,1910.0,8.0,2.0,0
4.0,4.0,4.0,1810.0,-8.0,2.0,0
4.0,3.0,64.0,1709.0,-5.0,3.0,0
4.0,4.0,14.0,1456.0,5.0,3.0,0
4.0,3.0,57.0,1287.0,-8.0,3.0,0
4.0,5.0,5.0,989.0,8.0,3.0,0
4.0,12.0,96.0,842.0,11.0,4.0,0
4.0,3.0,60.0,454.0,3.0,4.0,0
4.0,11.0,89.0,355.0,-3.0,4.0,0
4.0,9.0,50.0,292.0,3.0,4.0,0
4.0,3.0,43.0,198.0,-3.0,4.0,1
4.0,7.0,7.0,3.0,-3.0,4.0,0
4.0,3.0,60.0,482.0,0.0,5.0,0
4.0,14.0,53.0,3288.0,0.0,1.0,0
4.0,22.0,46.0,2909.0,-7.0,1.0,0
4.0,14.0,34.0,2581.0,0.0,2.0,0
4.0,6.0,61.0,2174.0,-4.0,2.0,0
4.0,7.0,15.0,1817.0,4.0,2.0,0
4.0,14.0,84.0,1572.0,4.0,3.0,0
4.0,27.0,86.0,1216.0,-3.0,3.0,0
4.0,18.0,47.0,1003.0,-3.0,3.0,0
4.0,1.0,70.0,825.0,3.0,4.0,0
4.0,10.0,66.0,760.0,-3.0,4.0,0
4.0,12.0,72.0,127.0,-3.0,4.0,1
4.0,1.0,19.0,104.0,3.0,4.0,1
4.0,1.0,71.0,67.0,-3.0,4.0,1
4.0,4.0,34.0,471.0,0.0,5.0,0
4.0,4.0,42.0,247.0,-3.0,5.0,1
4.0,10.0,34.0,3478.0,0.0,1.0,0
4.0,4.0,55.0,3012.0,-4.0,1.0,0
4.0,19.0,76.0,2776.0,4.0,1.0,0
4.0,1.0,17.0,2431.0,-4.0,2.0,1
4.0,5.0,14.0,1948.0,4.0,2.0,0
4.0,11.0,41.0,1815.0,-7.0,2.0,0
4.0,15.0,50.0,1609.0,4.0,3.0,0
4.0,8.0,64.0,1435.0,-11.0,3.0,0
4.0,3.0,63.0,1169.0,11.0,3.0,0
4.0,22.0,99.0,1037.0,-11.0,3.0,0
4.0,4.0,12.0,737.0,11.0,4.0,0
4.0,27.0,98.0,629.0,-14.0,4.0,0
4.0,2.0,21.0,460.0,14.0,4.0,0
4.0,9.0,39.0,353.0,17.0,4.0,0
4.0,4.0,59.0,3421.0,0.0,1.0,0
4.0,3.0,35.0,3101.0,0.0,1.0,0
4.0,6.0,68.0,3038.0,-3.0,1.0,0
4.0,15.0,45.0,2704.0,3.0,1.0,0
4.0,6.0,50.0,2066.0,-4.0,2.0,0
4.0,2.0,23.0,1833.0,4.0,2.0,0
4.0,4.0,63.0,1715.0,-4.0,3.0,0
4.0,1.0,1.0,1374.0,4.0,3.0,1
4.0,4.0,63.0,1205.0,-4.0,3.0,0
4.0,2.0,27.0,969.0,4.0,3.0,0
4.0,6.0,60.0,790.0,-7.0,4.0,0
4.0,1.0,1.0,358.0,7.0,4.0,0
4.0,7.0,33.0,116.0,3.0,4.0,0
4.0,1.0,63.0,74.0,-6.0,4.0,1
4.0,8.0,57.0,51.0,-6.0,4.0,1
4.0,10.0,26.0,23.0,-6.0,4.0,1
4.0,19.0,48.0,3182.0,-7.0,1.0,0
4.0,9.0,91.0,3091.0,7.0,1.0,0
4.0,9.0,52.0,3010.0,-7.0,1.0,0
4.0,3.0,3.0,2703.0,7.0,1.0,0
4.0,17.0,68.0,2181.0,-10.0,2.0,0
4.0,1.0,79.0,2050.0,10.0,2.0,0
4.0,7.0,26.0,1842.0,3.0,2.0,0
4.0,8.0,43.0,1556.0,-3.0,3.0,0
4.0,9.0,46.0,1343.0,3.0,3.0,0
4.0,9.0,44.0,594.0,-3.0,4.0,0
4.0,6.0,6.0,179.0,3.0,4.0,1
4.0,10.0,41.0,33.0,-3.0,4.0,0
4.0,10.0,70.0,523.0,-7.0,5.0,1
4.0,5.0,27.0,266.0,-7.0,5.0,1
4.0,6.0,53.0,3549.0,0.0,1.0,0
4.0,1.0,73.0,3420.0,0.0,1.0,1
4.0,3.0,64.0,3289.0,0.0,1.0,0
4.0,10.0,47.0,2949.0,0.0,1.0,0
4.0,3.0,87.0,2844.0,0.0,1.0,0
4.0,8.0,44.0,2660.0,0.0,2.0,0
4.0,17.0,87.0,2445.0,0.0,2.0,0
4.0,4.0,13.0,1899.0,-7.0,2.0,0
4.0,10.0,47.0,1833.0,4.0,2.0,0
4.0,2.0,58.0,1302.0,-3.0,3.0,1
4.0,2.0,2.0,1115.0,3.0,3.0,1
4.0,10.0,24.0,886.0,-10.0,4.0,0
4.0,8.0,17.0,579.0,7.0,4.0,0
4.0,2.0,72.0,199.0,10.0,4.0,0
4.0,14.0,89.0,107.0,-10.0,4.0,1
4.0,8.0,9.0,45.0,10.0,4.0,0
4.0,3.0,50.0,3416.0,0.0,1.0,1
4.0,6.0,72.0,3133.0,-7.0,1.0,0
4.0,12.0,82.0,1980.0,21.0,2.0,0
4.0,7.0,65.0,1725.0,14.0,3.0,0
4.0,6.0,88.0,1598.0,-14.0,3.0,0
4.0,5.0,52.0,1464.0,14.0,3.0,0
4.0,9.0,33.0,1299.0,-14.0,3.0,0
4.0,3.0,52.0,1165.0,14.0,3.0,0
4.0,5.0,38.0,794.0,7.0,4.0,0
4.0,13.0,60.0,325.0,0.0,4.0,0
4.0,1.0,1.0,226.0,0.0,4.0,1
4.0,20.0,81.0,104.0,0.0,4.0,0
4.0,12.0,24.0,3.0,0.0,4.0,0
4.0,6.0,67.0,3510.0,0.0,1.0,0
4.0,1.0,30.0,2335.0,7.0,2.0,1
4.0,1.0,61.0,2273.0,-7.0,2.0,1
4.0,1.0,56.0,1892.0,0.0,2.0,1
4.0,20.0,74.0,1583.0,4.0,3.0,0
4.0,3.0,66.0,1290.0,-3.0,3.0,0
4.0,1.0,64.0,1217.0,3.0,3.0,0
4.0,2.0,60.0,286.0,3.0,4.0,0
4.0,9.0,77.0,121.0,-3.0,4.0,0
4.0,7.0,53.0,96.0,3.0,4.0,0
4.0,6.0,47.0,21.0,-3.0,4.0,1
4.0,2.0,42.0,3429.0,0.0,1.0,1
4.0,4.0,4.0,3053.0,0.0,1.0,0
4.0,4.0,28.0,2838.0,-3.0,1.0,0
4.0,7.0,62.0,2575.0,0.0,2.0,0
4.0,19.0,94.0,2336.0,-7.0,2.0,0
4.0,11.0,11.0,2088.0,7.0,2.0,0
4.0,1.0,40.0,1914.0,-10.0,2.0,1
4.0,15.0,78.0,1607.0,-20.0,3.0,0
4.0,2.0,70.0,1544.0,20.0,3.0,0
4.0,3.0,41.0,802.0,13.0,4.0,1
4.0,1.0,45.0,690.0,-13.0,4.0,1
4.0,21.0,35.0,381.0,-13.0,4.0,1
4.0,14.0,84.0,315.0,13.0,4.0,0
4.0,4.0,56.0,257.0,-13.0,4.0,1
4.0,6.0,41.0,179.0,-13.0,4.0,1
4.0,5.0,27.0,116.0,-13.0,4.0,1
4.0,9.0,43.0,3317.0,0.0,1.0,0
4.0,19.0,74.0,2755.0,-14.0,1.0,0
4.0,2.0,72.0,1903.0,-21.0,2.0,1
4.0,3.0,21.0,1866.0,21.0,2.0,0
4.0,24.0,63.0,1805.0,-24.0,2.0,1
4.0,4.0,40.0,1682.0,24.0,3.0,1
4.0,6.0,32.0,1471.0,-24.0,3.0,1
4.0,9.0,18.0,1373.0,-24.0,3.0,1
4.0,8.0,48.0,1175.0,24.0,3.0,0
4.0,1.0,83.0,1045.0,-24.0,3.0,0
4.0,7.0,34.0,820.0,24.0,4.0,0
4.0,3.0,13.0,577.0,-27.0,4.0,1
4.0,1.0,66.0,439.0,27.0,4.0,0
4.0,7.0,45.0,333.0,-27.0,4.0,0
4.0,8.0,65.0,120.0,27.0,4.0,0
4.0,10.0,47.0,3336.0,0.0,1.0,0
4.0,15.0,78.0,2700.0,0.0,2.0,0
4.0,3.0,70.0,2606.0,0.0,2.0,0
4.0,7.0,7.0,2284.0,0.0,2.0,0
4.0,20.0,79.0,2181.0,-3.0,2.0,0
4.0,2.0,14.0,1920.0,3.0,2.0,1
4.0,12.0,62.0,1677.0,7.0,3.0,0
4.0,3.0,25.0,1370.0,-7.0,3.0,0
4.0,5.0,55.0,845.0,7.0,4.0,0
4.0,1.0,61.0,646.0,-7.0,4.0,1
4.0,10.0,39.0,543.0,7.0,4.0,0
4.0,5.0,63.0,120.0,3.0,4.0,0
4.0,2.0,83.0,55.0,-3.0,4.0,1
4.0,2.0,51.0,3412.0,0.0,1.0,0
4.0,2.0,48.0,3139.0,0.0,1.0,0
4.0,10.0,45.0,2881.0,0.0,1.0,0
4.0,6.0,44.0,2651.0,0.0,2.0,0
4.0,14.0,50.0,2459.0,-7.0,2.0,0
4.0,4.0,76.0,2374.0,7.0,2.0,0
4.0,3.0,49.0,2147.0,-7.0,2.0,0
4.0,22.0,93.0,2000.0,7.0,2.0,0
4.0,5.0,60.0,1735.0,0.0,3.0,0
4.0,12.0,32.0,1191.0,0.0,3.0,0
4.0,6.0,36.0,1009.0,0.0,3.0,0
4.0,5.0,34.0,902.0,0.0,3.0,0
4.0,9.0,14.0,806.0,-3.0,4.0,0
4.0,1.0,11.0,176.0,-7.0,4.0,1
4.0,9.0,69.0,96.0,0.0,4.0,0
4.0,11.0,87.0,66.0,0.0,4.0,0
4.0,10.0,67.0,44.0,0.0,4.0,0
4.0,10.0,53.0,3159.0,0.0,1.0,0
4.0,15.0,47.0,2907.0,0.0,1.0,0
4.0,4.0,74.0,2808.0,0.0,1.0,0
4.0,4.0,81.0,2715.0,0.0,1.0,0
4.0,9.0,46.0,2641.0,0.0,2.0,0
4.0,8.0,9.0,1855.0,-7.0,2.0,0
4.0,1.0,1.0,1433.0,3.0,3.0,1
4.0,1.0,66.0,1350.0,-9.0,3.0,0
4.0,2.0,23.0,989.0,9.0,3.0,1
4.0,2.0,7.0,616.0,-16.0,4.0,1
4.0,2.0,19.0,72.0,16.0,4.0,0
4.0,1.0,25.0,3276.0,0.0,1.0,1
4.0,5.0,60.0,3125.0,0.0,1.0,0
4.0,8.0,26.0,2588.0,-7.0,2.0,0
4.0,10.0,12.0,2207.0,4.0,2.0,0
4.0,3.0,63.0,2107.0,-7.0,2.0,0
4.0,20.0,77.0,1979.0,7.0,2.0,0
4.0,8.0,63.0,1903.0,-7.0,2.0,0
4.0,9.0,72.0,1741.0,-7.0,3.0,0
4.0,10.0,66.0,1647.0,7.0,3.0,0
4.0,3.0,44.0,1506.0,7.0,3.0,0
4.0,5.0,37.0,956.0,1.0,3.0,1
4.0,8.0,77.0,682.0,-8.0,4.0,0
4.0,4.0,30.0,75.0,9.0,4.0,1
4.0,4.0,34.0,13.0,-9.0,4.0,0
4.0,7.0,13.0,3282.0,0.0,1.0,0
4.0,8.0,65.0,3008.0,-4.0,1.0,0
4.0,2.0,2.0,2855.0,-4.0,1.0,1
4.0,11.0,99.0,2805.0,4.0,1.0,0
4.0,1.0,32.0,2586.0,-4.0,2.0,1
4.0,4.0,24.0,2488.0,-4.0,2.0,0
4.0,6.0,6.0,1959.0,-1.0,2.0,0
4.0,19.0,45.0,1902.0,-2.0,2.0,0
4.0,10.0,54.0,1844.0,2.0,2.0,0
4.0,6.0,15.0,1814.0,2.0,2.0,0
4.0,4.0,72.0,1677.0,-5.0,3.0,0
4.0,3.0,34.0,570.0,12.0,4.0,0
4.0,8.0,51.0,481.0,-15.0,4.0,1
4.0,2.0,76.0,283.0,-15.0,4.0,1
4.0,9.0,23.0,71.0,15.0,4.0,0
4.0,5.0,15.0,3331.0,0.0,1.0,0
4.0,8.0,39.0,2983.0,-3.0,1.0,0
4.0,4.0,83.0,2884.0,3.0,1.0,0
4.0,1.0,45.0,2465.0,3.0,2.0,1
4.0,8.0,10.0,2274.0,3.0,2.0,0
4.0,9.0,54.0,955.0,-6.0,3.0,0
4.0,8.0,20.0,760.0,-6.0,4.0,0
4.0,9.0,70.0,619.0,3.0,4.0,0
4.0,2.0,65.0,528.0,-3.0,4.0,0
4.0,4.0,47.0,292.0,3.0,4.0,0
4.0,21.0,75.0,222.0,-3.0,4.0,0
4.0,4.0,65.0,189.0,3.0,4.0,0
4.0,1.0,65.0,137.0,-3.0,4.0,1
4.0,6.0,45.0,52.0,-3.0,4.0,1
4.0,3.0,3.0,170.0,-7.0,5.0,1
4.0,10.0,27.0,3257.0,0.0,1.0,0
4.0,8.0,63.0,3207.0,-3.0,1.0,0
4.0,5.0,78.0,3107.0,3.0,1.0,0
4.0,21.0,60.0,2916.0,-3.0,1.0,0
4.0,3.0,22.0,2665.0,3.0,2.0,1
4.0,1.0,2.0,1936.0,3.0,2.0,1
4.0,3.0,47.0,1573.0,-3.0,3.0,1
4.0,3.0,21.0,655.0,-10.0,4.0,1
4.0,4.0,72.0,553.0,10.0,4.0,0
4.0,13.0,13.0,182.0,-10.0,4.0,0
4.0,3.0,45.0,115.0,7.0,4.0,1
4.0,8.0,63.0,3557.0,0.0,1.0,0
4.0,4.0,4.0,3178.0,0.0,1.0,0
4.0,10.0,73.0,3048.0,-3.0,1.0,0
4.0,4.0,62.0,2877.0,3.0,1.0,0
4.0,7.0,59.0,2743.0,-3.0,1.0,0
4.0,7.0,80.0,2662.0,3.0,2.0,0
4.0,1.0,9.0,2419.0,-3.0,2.0,1
4.0,15.0,47.0,1920.0,-4.0,2.0,0
4.0,2.0,47.0,1802.0,4.0,2.0,1
4.0,21.0,25.0,1312.0,4.0,3.0,0
4.0,7.0,24.0,524.0,-7.0,4.0,0
4.0,1.0,17.0,293.0,4.0,4.0,1
4.0,9.0,31.0,109.0,-4.0,4.0,1
4.0,5.0,49.0,3373.0,0.0,1.0,0
4.0,3.0,10.0,3008.0,0.0,1.0,0
4.0,15.0,80.0,2559.0,-12.0,2.0,0
4.0,10.0,71.0,2464.0,12.0,2.0,0
4.0,3.0,65.0,2360.0,-12.0,2.0,0
4.0,7.0,72.0,2238.0,12.0,2.0,0
4.0,8.0,57.0,2128.0,-12.0,2.0,0
4.0,25.0,95.0,1962.0,12.0,2.0,0
4.0,2.0,21.0,1825.0,-12.0,2.0,1
4.0,1.0,72.0,1708.0,-15.0,3.0,0
4.0,1.0,4.0,1352.0,15.0,3.0,1
4.0,7.0,55.0,1094.0,-22.0,3.0,0
4.0,35.0,78.0,862.0,22.0,4.0,0
4.0,6.0,34.0,798.0,-22.0,4.0,1
4.0,15.0,71.0,700.0,22.0,4.0,0
4.0,4.0,50.0,548.0,-22.0,4.0,1
4.0,18.0,53.0,416.0,-22.0,4.0,1
4.0,8.0,50.0,325.0,22.0,4.0,0
4.0,2.0,2.0,2705.0,0.0,1.0,1
4.0,4.0,48.0,2549.0,-7.0,2.0,1
4.0,3.0,31.0,2427.0,-7.0,2.0,0
4.0,16.0,47.0,2170.0,4.0,2.0,0
4.0,19.0,52.0,1818.0,-3.0,2.0,0
4.0,5.0,49.0,1646.0,-3.0,3.0,0
4.0,2.0,89.0,1562.0,3.0,3.0,0
4.0,1.0,54.0,1430.0,-3.0,3.0,1
4.0,4.0,44.0,1332.0,-3.0,3.0,0
4.0,8.0,18.0,1153.0,3.0,3.0,0
4.0,3.0,3.0,896.0,-6.0,4.0,1
4.0,8.0,59.0,575.0,-7.0,4.0,0
4.0,4.0,8.0,320.0,7.0,4.0,0
4.0,3.0,73.0,2864.0,0.0,1.0,0
4.0,1.0,24.0,2330.0,0.0,2.0,1
4.0,6.0,14.0,2138.0,0.0,2.0,0
4.0,10.0,48.0,1821.0,-4.0,2.0,0
4.0,3.0,33.0,1434.0,-4.0,3.0,1
4.0,13.0,75.0,1332.0,-3.0,3.0,0
4.0,20.0,39.0,821.0,3.0,4.0,0
4.0,2.0,43.0,403.0,-4.0,4.0,1
4.0,13.0,66.0,3503.0,0.0,1.0,0
4.0,18.0,53.0,2814.0,-7.0,1.0,0
4.0,1.0,18.0,2197.0,7.0,2.0,1
4.0,1.0,57.0,1829.0,0.0,2.0,0
4.0,9.0,64.0,1623.0,-7.0,3.0,0
4.0,10.0,86.0,1489.0,7.0,3.0,0
4.0,13.0,73.0,1355.0,-7.0,3.0,0
4.0,1.0,57.0,955.0,-14.0,3.0,1
4.0,6.0,38.0,894.0,14.0,4.0,0
4.0,13.0,69.0,50.0,-17.0,4.0,1
4.0,12.0,60.0,3378.0,0.0,1.0,0
4.0,24.0,69.0,3058.0,0.0,1.0,0
4.0,2.0,66.0,2918.0,0.0,1.0,0
4.0,9.0,85.0,2856.0,0.0,1.0,0
4.0,8.0,71.0,2796.0,0.0,1.0,0
4.0,15.0,15.0,2232.0,0.0,2.0,0
4.0,5.0,53.0,2133.0,-3.0,2.0,0
4.0,1.0,4.0,1994.0,-3.0,2.0,1
4.0,18.0,76.0,1872.0,-10.0,2.0,0
4.0,3.0,38.0,1812.0,10.0,2.0,0
4.0,1.0,36.0,1579.0,13.0,3.0,0
4.0,9.0,21.0,1099.0,16.0,3.0,0
4.0,5.0,53.0,814.0,19.0,4.0,0
4.0,1.0,23.0,640.0,19.0,4.0,1
4.0,13.0,40.0,195.0,-26.0,4.0,1
4.0,4.0,47.0,60.0,26.0,4.0,0
4.0,2.0,65.0,3248.0,-7.0,1.0,0
4.0,8.0,80.0,3193.0,7.0,1.0,0
4.0,4.0,60.0,3097.0,-7.0,1.0,0
4.0,18.0,88.0,2958.0,7.0,1.0,0
4.0,3.0,49.0,2828.0,-7.0,1.0,0
4.0,7.0,21.0,2653.0,7.0,2.0,0
4.0,10.0,80.0,2503.0,-10.0,2.0,0
4.0,7.0,7.0,2170.0,10.0,2.0,0
4.0,1.0,64.0,1445.0,8.0,3.0,0
4.0,13.0,58.0,1197.0,-8.0,3.0,0
4.0,12.0,57.0,922.0,8.0,3.0,0
4.0,12.0,90.0,813.0,-8.0,4.0,0
4.0,14.0,15.0,582.0,8.0,4.0,0
4.0,7.0,37.0,373.0,-11.0,4.0,0
4.0,1.0,43.0,185.0,8.0,4.0,1
4.0,1.0,36.0,35.0,-4.0,4.0,1
4.0,4.0,4.0,3257.0,0.0,1.0,0
4.0,7.0,60.0,3037.0,-3.0,1.0,0
4.0,16.0,76.0,2929.0,-10.0,1.0,0
4.0,1.0,66.0,2444.0,10.0,2.0,0
4.0,10.0,29.0,2188.0,-10.0,2.0,1
4.0,6.0,12.0,1911.0,17.0,2.0,0
4.0,6.0,65.0,1873.0,-20.0,2.0,0
